,PISAC,PARURO,COLQUEPATA,CCATCCA,CAICAY
X375.5,42.5395584106445,33.4783782958984,35.6877784729004,26.9154071807861,27.1638259887695
X376.5,10.1257200241089,8.19484615325928,15.9565935134888,5.40879440307617,7.5341649055481
X377.5,11.8717727661133,7.41197824478149,16.3007984161377,17.4776744842529,18.0992565155029
X378.5,1.59817731380463,0.504729568958282,1.94929909706116,0.721659600734711,0.9004967212677
X379.5,0.206186816096306,0,0.310359925031662,0.0645559206604958,0
X380.5,22.3678112030029,23.897159576416,34.4984741210938,15.7505989074707,14.8563194274902
X381.5,44.7704467773438,42.5959548950195,34.2944030761719,28.7074317932129,32.3706474304199
X382.5,91.850212097168,93.7802963256836,105.415870666504,63.8958473205566,67.9985046386719
X383.5,85.062141418457,121.520660400391,93.9041976928711,83.8290328979492,87.2014236450195
X384.5,87.2568588256836,121.715126037598,88.6707153320312,121.594871520996,110.941246032715
X385.5,90.0907135009766,126.516670227051,85.4435501098633,90.2996215820312,97.2473297119141
X386.5,76.0103759765625,81.406494140625,72.7207641601562,53.8456115722656,64.3746185302734
X387.5,20.0694103240967,12.7793855667114,16.5161666870117,13.0057916641235,11.2204818725586
X388.5,1.19206786155701,1.25745534896851,3.45276308059692,2.33683824539185,1.97112798690796
X389.5,11.2484521865845,6.06490135192871,15.100245475769,12.8801679611206,16.3421115875244
X390.5,0.468155831098557,0.220157191157341,1.00106275081635,0.524882912635803,0.507882654666901
X391.5,27.6451072692871,13.5848321914673,41.7306976318359,22.6305484771729,20.4719066619873
X392.5,7.65276193618774,9.20019626617432,12.2633638381958,1.56536185741425,3.12348866462708
X393.5,57.9589920043945,54.530387878418,46.1634368896484,42.6108360290527,45.6814727783203
X394.5,121.573036193848,116.665542602539,127.109390258789,79.2060623168945,82.7917022705078
X395.5,54.8659934997559,77.8107833862305,60.5945854187012,44.0338287353516,50.0457191467285
X396.5,155.363754272461,204.877334594727,144.476989746094,156.955795288086,168.417221069336
X397.5,96.4156494140625,126.65096282959,99.9158401489258,98.0499954223633,103.032264709473
X398.5,83.3436279296875,100.729583740234,73.8401336669922,89.1617889404297,79.9600219726562
X399.5,36.4833869934082,38.9398384094238,36.9466438293457,26.9207458496094,23.9271297454834
X400.5,1.6137809753418,1.47223699092865,3.00476098060608,1.42177593708038,1.3240008354187
X401.5,1.23324906826019,0.664265394210815,2.09023904800415,2.11698317527771,2.09555554389954
X402.5,2.9370219707489,2.34303903579712,6.23732900619507,1.77267599105835,3.10528993606567
X403.5,17.369535446167,12.1311283111572,35.8980255126953,24.902364730835,19.9191608428955
X404.5,15.1503324508667,17.2934741973877,25.14821434021,12.1554927825928,11.8333711624146
X405.5,48.9964866638184,45.8002700805664,35.7890968322754,34.0520515441895,35.4689140319824
X406.5,93.6691741943359,116.275733947754,109.056076049805,72.7998733520508,78.9022979736328
X407.5,140.157501220703,192.334915161133,154.389923095703,149.963119506836,140.692749023438
X408.5,124.616676330566,143.725769042969,101.546157836914,103.559463500977,107.795776367188
X409.5,154.630401611328,171.662292480469,150.917633056641,142.481994628906,157.313201904297
X410.5,143.414474487305,140.316345214844,129.521087646484,116.242958068848,117.920364379883
X411.5,57.1595115661621,44.2399749755859,57.8918838500977,43.0941505432129,41.288158416748
X412.5,12.3590364456177,8.32900333404541,19.2304096221924,7.31903076171875,9.88260459899902
X413.5,0.497546285390854,0.0319363437592983,0.393839806318283,0.316620796918869,0.413698971271515
X414.5,0.0285304524004459,0,0.118964448571205,0.196733176708221,0
X415.5,0.865287482738495,0.337741017341614,2.24984407424927,1.68230772018433,1.09110569953918
X416.5,18.1124267578125,19.8035411834717,32.3513870239258,17.9981956481934,15.4433679580688
X417.5,48.3774185180664,69.8135681152344,36.4497413635254,42.7402992248535,40.0595016479492
X418.5,57.4120826721191,71.113883972168,71.3943023681641,39.9178848266602,46.1269645690918
X419.5,110.429481506348,171.354934692383,130.038528442383,133.585052490234,124.792823791504
X420.5,99.1535263061523,117.437362670898,82.0817413330078,94.4546737670898,91.1829833984375
X421.5,82.9585189819336,114.311874389648,83.5095443725586,71.2830276489258,91.0136337280273
X422.5,118.111022949219,148.523208618164,114.600570678711,142.610107421875,122.232421875
X423.5,28.0115013122559,30.0414142608643,31.2642974853516,30.4993991851807,24.8091068267822
X424.5,2.10340261459351,5.33155250549316,8.94007015228271,6.68879795074463,6.58937883377075
X425.5,0.255622535943985,0,0.22553439438343,0.14234684407711,0.266559779644012
X426.5,2.09550619125366,0.902589797973633,5.26716423034668,2.91782331466675,2.66920280456543
X427.5,3.26147055625916,1.45429921150208,7.72925519943237,0.629179358482361,1.55265748500824
X428.5,20.7138843536377,22.463737487793,32.066333770752,10.7772378921509,11.451210975647
X429.5,24.7485790252686,26.6542644500732,21.0188522338867,16.8612804412842,19.8251476287842
X430.5,85.8609085083008,85.7027130126953,96.5544509887695,69.9603500366211,63.041187286377
X431.5,95.0756607055664,133.628997802734,109.948928833008,76.8725662231445,86.9431076049805
X432.5,115.781059265137,176.010269165039,115.614067077637,126.483863830566,145.237823486328
X433.5,90.8803100585938,148.042663574219,94.1211318969727,128.04313659668,110.122764587402
X434.5,73.2463760375977,88.355712890625,76.8672256469727,65.5829696655273,68.3265075683594
X435.5,40.5304794311523,39.8868522644043,44.077751159668,28.4665508270264,27.7602787017822
X436.5,8.78319072723389,7.10928440093994,15.2204818725586,3.27815675735474,5.92540311813354
X437.5,0.438902676105499,0,0.482470393180847,0.127977311611176,0.322489112615585
X438.5,0.365204453468323,0.0472972467541695,1.04992651939392,0.63626366853714,0.553697943687439
X439.5,18.1824550628662,13.2430753707886,33.6085548400879,21.3570613861084,18.6249122619629
X440.5,20.4989738464355,22.2726058959961,27.4258079528809,14.7996311187744,13.1266107559204
X441.5,56.9471435546875,64.6570892333984,45.6044273376465,39.0274620056152,46.6400566101074
X442.5,61.4914741516113,67.4528045654297,74.5260314941406,45.4158020019531,49.163459777832
X443.5,95.1020889282227,150.753967285156,115.717483520508,109.658622741699,107.438568115234
X444.5,97.3735656738281,161.118316650391,97.3821182250977,113.351783752441,119.303634643555
X445.5,123.982299804688,168.813186645508,125.276847839355,131.808532714844,129.10710144043
X446.5,111.179374694824,138.671524047852,100.005058288574,115.751693725586,109.46745300293
X447.5,30.1440944671631,25.8043308258057,27.8460102081299,13.2986068725586,16.6016387939453
X448.5,7.45971298217773,7.47434186935425,16.2901592254639,5.59935617446899,6.53705263137817
X449.5,0.281846761703491,0,0.18696990609169,0.061631478369236,0.183934912085533
X450.5,0.0864591151475906,0.303614914417267,0.227817922830582,0.525306582450867,0.45948189496994
X451.5,13.6599473953247,8.74473857879639,24.5833625793457,6.97318029403687,9.05302143096924
X452.5,12.7076044082642,11.6839332580566,20.6276454925537,7.43161869049072,8.11984252929688
X453.5,37.1051864624023,36.4866790771484,29.3216991424561,26.7770347595215,27.9742736816406
X454.5,126.605575561523,125.675910949707,140.854919433594,83.6620178222656,91.3370742797852
X455.5,134.007095336914,168.939926147461,163.120498657227,65.4450073242188,107.175178527832
X456.5,96.0599670410156,158.208190917969,102.611595153809,80.9982452392578,101.446151733398
X457.5,124.811897277832,155.48095703125,112.607238769531,127.85131072998,125.777351379395
X458.5,42.7446174621582,76.2417907714844,59.082576751709,66.9849853515625,63.4770698547363
X459.5,34.5798072814941,16.9307022094727,26.3505115509033,11.8075103759766,13.2508668899536
X460.5,1.1551775932312,0.573693871498108,1.86747229099274,0.141597852110863,0.458243697881699
X461.5,4.42802286148071,3.0819079875946,7.97052621841431,8.70545101165771,9.82240009307861
X462.5,0,0,0.11026581376791,0.291779845952988,0
X463.5,1.69027125835419,0.870081782341003,2.40913248062134,0.465022772550583,0.830857396125793
X464.5,4.63161420822144,4.16101169586182,7.85813808441162,0.370315939188004,1.59841215610504
X465.5,50.7570648193359,50.101734161377,38.2379722595215,39.345043182373,39.4697570800781
X466.5,58.1554222106934,67.1854934692383,80.2586135864258,55.3980140686035,56.9237174987793
X467.5,61.6090927124023,98.1296844482422,82.3036651611328,63.4472389221191,66.72314453125
X468.5,103.934448242188,158.561889648438,111.933158874512,125.027366638184,127.246055603027
X469.5,108.089447021484,182.239166259766,124.404670715332,124.581436157227,134.517807006836
X470.5,104.589538574219,129.157974243164,106.277160644531,99.8010711669922,94.5639724731445
X471.5,57.0231323242188,63.299388885498,55.1533737182617,40.4115333557129,41.1782073974609
X472.5,3.40672254562378,3.33264231681824,12.6526165008545,0.829809188842773,2.7387011051178
X473.5,3.34442663192749,0.705273389816284,3.27308654785156,0.463419646024704,1.47794890403748
X474.5,1.81024777889252,0.44284188747406,4.08929967880249,2.74559903144836,1.91271793842316
X475.5,0.860110938549042,0.59376472234726,2.57859683036804,0.191591426730156,0.550783932209015
X476.5,41.3069267272949,44.7776145935059,50.0819931030273,30.2386531829834,26.6121139526367
X477.5,23.9371013641357,34.4400367736816,24.0259342193604,19.8372669219971,24.6054592132568
X478.5,51.3959045410156,42.2449340820312,60.7666473388672,26.7888603210449,28.4266548156738
X479.5,119.28929901123,164.298522949219,129.649826049805,116.645645141602,118.713470458984
X480.5,170.534301757812,181.973846435547,151.163238525391,157.317779541016,160.543045043945
X481.5,115.219902038574,196.777969360352,123.816856384277,115.004051208496,134.984344482422
X482.5,121.492881774902,118.144737243652,113.902473449707,105.799781799316,100.492317199707
X483.5,22.7273750305176,22.6606788635254,30.5228157043457,19.6800231933594,19.6242542266846
X484.5,5.31216812133789,6.51525354385376,13.8272361755371,3.34878993034363,5.78024530410767
X485.5,10.3190860748291,5.30246114730835,13.1400165557861,3.96230626106262,7.94440984725952
X486.5,2.01696968078613,2.2995011806488,1.49428462982178,5.77267360687256,2.89148449897766
X487.5,7.9371452331543,5.43595743179321,16.2709789276123,7.74899053573608,6.81522607803345
X488.5,14.0902080535889,19.4438323974609,27.7696495056152,21.2924747467041,13.3220338821411
X489.5,64.6351547241211,71.6240234375,53.3676910400391,58.6328277587891,58.1765556335449
X490.5,28.9732074737549,27.7908325195312,28.917407989502,17.0567607879639,19.1604690551758
X491.5,77.1098709106445,139.530731201172,98.3610687255859,62.6657104492188,78.8526229858398
X492.5,209.073287963867,244.365463256836,184.117935180664,243.522598266602,253.431304931641
X493.5,150.542221069336,172.905059814453,130.203582763672,153.277725219727,157.660293579102
X494.5,144.817443847656,156.110244750977,141.680480957031,132.435302734375,135.100234985352
X495.5,43.6682434082031,23.2938995361328,40.9697303771973,49.3275909423828,35.8444328308105
X496.5,15.4069242477417,7.41320705413818,24.7015342712402,16.1518173217773,16.774450302124
X497.5,1.42610144615173,1.86506998538971,4.08267974853516,0.601006984710693,0.950958430767059
X498.5,18.462043762207,8.91811275482178,22.8890953063965,21.1041088104248,18.8224925994873
X499.5,23.5354785919189,7.71882629394531,33.5882034301758,22.0323162078857,20.6775245666504
X500.5,17.2421455383301,16.4601135253906,22.0704574584961,15.3412990570068,14.7522773742676
X501.5,65.8684692382812,72.0587158203125,53.5221214294434,79.7369995117188,76.0937728881836
X502.5,100.484855651855,75.8570709228516,112.133171081543,65.8131332397461,72.4665222167969
X503.5,80.3639907836914,99.2063751220703,96.3213806152344,75.7836761474609,79.5705184936523
X504.5,110.00993347168,134.503341674805,103.812400817871,103.860610961914,96.5989151000977
X505.5,163.962783813477,246.216384887695,158.320358276367,181.647354125977,180.2197265625
X506.5,126.995307922363,147.631088256836,133.440185546875,142.503829956055,116.995529174805
X507.5,47.1506385803223,41.7464637756348,63.4578742980957,56.532772064209,33.3582763671875
X508.5,9.36147594451904,16.9017677307129,9.18881130218506,8.1545877456665,6.23725032806396
X509.5,4.9327597618103,2.9549617767334,8.81712532043457,0.452769815921783,1.19453537464142
X510.5,30.6038475036621,15.680046081543,42.3185157775879,37.2625961303711,30.9978847503662
X511.5,6.8227653503418,9.22571659088135,14.7465448379517,1.16017580032349,1.2381808757782
X512.5,16.1696853637695,27.0896434783936,33.1312980651855,22.572925567627,16.5558662414551
X513.5,63.9613876342773,65.9899139404297,46.4814376831055,52.6797676086426,44.3367691040039
X514.5,97.5843887329102,111.771903991699,98.6330032348633,80.2956924438477,67.3705215454102
X515.5,119.623764038086,159.22785949707,130.747756958008,124.250778198242,117.08065032959
X516.5,130.349716186523,174.540542602539,120.696632385254,132.575347900391,144.918441772461
X517.5,123.83373260498,170.196731567383,128.051040649414,137.240264892578,142.920349121094
X518.5,161.573516845703,154.780227661133,145.507064819336,130.585006713867,172.61262512207
X519.5,32.3055648803711,46.2408905029297,34.9143371582031,18.0610218048096,23.1921501159668
X520.5,6.66892719268799,4.8020076751709,15.7329912185669,3.94999885559082,4.06353378295898
X521.5,8.25422954559326,3.04774260520935,6.19827270507812,7.9002857208252,7.77884340286255
X522.5,0.511431753635406,0,2.06203579902649,0.49701002240181,0.344094812870026
X523.5,27.6459560394287,9.87546634674072,32.7327117919922,17.9900169372559,17.0901432037354
X524.5,5.5732855796814,7.02455806732178,11.7250738143921,5.04882669448853,6.90972900390625
X525.5,33.5776748657227,41.0545043945312,24.6891975402832,23.6442852020264,22.7087364196777
X526.5,32.4231834411621,36.6645812988281,41.880615234375,22.6020812988281,23.0692310333252
X527.5,114.065124511719,159.523483276367,134.340438842773,120.757225036621,142.844985961914
X528.5,141.120971679688,186.325592041016,133.563125610352,152.700225830078,146.066284179688
X529.5,105.877365112305,195.618988037109,100.069046020508,104.686965942383,107.700630187988
X530.5,73.8507919311523,63.2711982727051,72.0313110351562,86.0409927368164,79.7123718261719
X531.5,26.3511199951172,23.2256336212158,20.5733547210693,26.5617866516113,18.9645671844482
X532.5,6.77807188034058,6.70942497253418,10.2442979812622,6.99691152572632,6.58107757568359
X533.5,25.8295860290527,12.0341234207153,18.1966915130615,20.8836975097656,25.7260837554932
X534.5,20.1090259552002,8.20174884796143,27.9878578186035,23.9515552520752,20.8638553619385
X535.5,18.6080417633057,1.30649900436401,33.1593208312988,14.9933366775513,12.9235553741455
X536.5,24.7958927154541,30.3929843902588,34.0413513183594,14.3743944168091,13.0295095443726
X537.5,38.5731468200684,53.4580574035645,33.8253974914551,43.5285301208496,35.095272064209
X538.5,74.884147644043,57.8714027404785,83.6619491577148,61.7018928527832,65.006591796875
X539.5,72.1072845458984,145.503356933594,76.6327056884766,92.3208084106445,82.1175537109375
X540.5,77.0860214233398,119.894844055176,43.7587356567383,64.5682907104492,68.5170974731445
X541.5,108.34033203125,119.658065795898,124.912490844727,129.380157470703,138.092895507812
X542.5,96.9256820678711,98.6741409301758,75.117073059082,98.6669921875,90.23681640625
X543.5,38.9773979187012,26.180139541626,34.6614151000977,24.5443954467773,26.8814163208008
X544.5,4.42580890655518,1.63792133331299,7.96368455886841,2.72808480262756,3.11505889892578
X545.5,0.411010056734085,0,0.239773541688919,0.0886059701442719,0.227529615163803
X546.5,1.98300349712372,1.86587345600128,3.53144288063049,1.85857391357422,2.00588798522949
X547.5,6.26591539382935,2.38249611854553,8.51960563659668,4.73320341110229,4.67755460739136
X548.5,9.77817440032959,0.763556718826294,16.7307167053223,7.08742761611938,9.78060817718506
X549.5,29.5803737640381,42.2290496826172,21.3546524047852,31.3854331970215,28.880464553833
X550.5,67.5885696411133,87.0602264404297,72.2963027954102,64.5547714233398,58.0923461914062
X551.5,83.1291961669922,108.670425415039,77.4518356323242,91.8281402587891,88.7511367797852
X552.5,159.978515625,207.143524169922,146.786865234375,161.833923339844,185.762802124023
X553.5,86.9777374267578,137.933456420898,69.0400848388672,108.292129516602,88.4093551635742
X554.5,125.811737060547,125.598876953125,94.8718719482422,156.496459960938,115.459327697754
X555.5,53.693229675293,80.9343338012695,42.1294479370117,61.5351066589355,47.9378814697266
X556.5,0.786310732364655,0,2.46836256980896,0.37323009967804,0.320934742689133
X557.5,5.06591320037842,5.43284463882446,3.68094849586487,4.56845426559448,5.87815952301025
X558.5,0,0,0.133672162890434,0.30748638510704,0.00896038953214884
X559.5,14.4076442718506,7.20320606231689,23.37965965271,11.8181858062744,10.4254007339478
X560.5,9.43350315093994,2.97144174575806,15.8351812362671,6.08475208282471,6.06040000915527
X561.5,75.9489059448242,49.8427047729492,65.4106979370117,71.6214599609375,73.1021194458008
X562.5,97.5665969848633,82.8019332885742,125.283874511719,76.166877746582,81.031379699707
X563.5,112.022659301758,114.877662658691,123.259582519531,104.584419250488,94.4628219604492
X564.5,115.863136291504,179.4072265625,112.824211120605,129.957763671875,146.273132324219
X565.5,68.9657745361328,84.3061904907227,72.7316131591797,98.7961196899414,93.9066390991211
X566.5,127.567260742188,167.097198486328,145.993286132812,119.483818054199,144.817276000977
X567.5,77.4060134887695,48.8574829101562,50.537353515625,33.9713363647461,34.0674438476562
X568.5,6.51736068725586,2.20802879333496,13.5391578674316,8.24458694458008,5.4105429649353
X569.5,0.494478970766068,0,0.799930393695831,0.120081029832363,0.276059329509735
X570.5,5.12522745132446,0.963224530220032,8.27268505096436,7.26291656494141,6.60919046401978
X571.5,1.79252743721008,0.0171253494918346,8.41743659973145,1.57475602626801,1.86495649814606
X572.5,2.19235372543335,1.20171189308167,7.87428331375122,0.455364584922791,0.516847372055054
